
"Browser Version","Market Share % W08 2010"
"Fake IE 0",0
"Thunderbird 2.0",0
"Emacs/W3 0",0
"Apple-PubSub 0",0
"Anonymizied 0",0
"Microsoft Visio 0",0
"Mozilla 1.1",0
"Privoxy 0",0
"iCab 2.8",0
"HP Secure Web Browser 1.8",0
"Windows Media Player 4.0",0
"IE 4.5",0
"Shiira 0.9",0
"ogeb browser 1.1",0
"Netbox 0",0
"NetPositive 2.2",0
"Shiira 1.1",0
"Konqueror 4.0",0
"ELinks 0.9",0
"Zune 3.0",0
"Links 0",0
"Thunderbird 1.0",0
"IE 4.0",0
"Wipeout Pure 0",0
"iTunes 0",0
"IBrowse 2.2",0
"CE-Preload 0",0
"iCab 4.0",0
"RealPlayer 0",0
"Dillo 0.6",0
"Windows Media Player 10.0",0
"HP Secure Web Browser 1.7",0
"WinAmp 0",0
"GreenBrowser 0",0
"Microsoft Excel 12.0",0
"Camino 1.2",0
"w3m 0.4",0
"BITS 0",0
"MFHttpScan 0",0
"IBrowse 1.22",0
"ELinks 0.12",0
"MS IPPPD 0",0
"Minefield 3.5",0
"Microsoft 0",0
"RMA 0",0
"SlimBrowser 0",0
"Dillo 0.7",0
"Minefield 0",0
"Zune 2.5",0
"Netscape 4.71",0
"HP Secure Web Browser 1.4",0
"Links 0.9",0
"EVE-minibrowser 0",0
"Amaya 9.5",0
"w3m 0.3",0
"MS Proxy 0",0
"Ace Explorer 0",0
"Links 2.0",0
"Enigma Browser 0",0
