
"Browser Version","Market Share % W52 2011"
"Camino 4.0",0
"Epiphany 1.8",0
"Avant Browser 0",0
"SmallProxy 0",0
"Epiphany 1.6",0
"Netscape 4.6",0
"Epiphany 3.3",0
"Lunascape 1.05",0
"ELinks 0.9",0
"Privoxy 0",0
"Opera 3.2",0
"Chrome 42.0",0
"Anonymizied 0",0
"Epiphany 1.0",0
"BrowseX 0",0
"Lunascape 4.9",0
"Lunascape 4.3",0
"MS IPPPD 0",0
"Lunascape 0",0
"Netscape 3.0",0
"Iron 0.4",0
"Flock 0.8",0
"Lunascape 1.2",0
"UC Browser 8.2",0
"Emacs/W3 0",0
"UC Browser 7.5",0
"Microsoft Visio 0",0
"Lunascape 4.1",0
"Lunascape 2.1",0
"VLC 0",0
"SeaMonkey 0",0
"UC Browser 8.1",0
"Flock 0.4",0
"Firefox 20.0",0
"Links 0",0
"Lunascape 3.5",0
"Minefield 4.2",0
"Android 2.0",0
"Lunascape 3.1",0
"RealPlayer 0",0
"Comodo Dragon 22.2",0
"Android 1.0",0
"Windows Media Player 10.0",0
"ELinks 0.11",0
"Microsoft Excel 12.0",0
"NetPositive 2.2",0
"Mozilla 1.1",0
"Chrome 20.0",0
"Epiphany 2.28",0
"Shiira 0.9",0
"Chrome 99.0",0
"Iceweasel 0",0
"Lunascape 4.2",0
"Opera 3.1",0
"Windows Media Player 7.0",0
"Chrome 09.0",0
"Chrome 0.5",0
"Lunascape 0.99",0
"Firefox 14.0",0
"Camino 1.2",0
"Chrome 13.1",0
"Camino 0",0
"IE 4.0",0
"Chrome 25.0",0
"Links 1.0",0
"Chrome 13.3",0
"Amaya 9.5",0
"Chrome 77.8",0
"Links 0.9",0
"w3m 0",0
"Lunascape 4.5",0
"Android 1.2",0
"Android 4.1",0
"Chrome 9.9",0
"IBrowse 2.2",0
"RockMelt 0.15",0
"UC Browser 7.4",0
"Flock 0.5",0
"Epiphany 0",0
"Lunascape 0.97",0
"w3m 0.4",0
"Lynx 2.6",0
"ogeb browser 1.1",0
"Android 3.3",0
"Firefox 17.0",0
"Android 4.3",0
"GreenBrowser 0",0
"Lunascape 1.03",0
"Chrome 0.1",0
"ELinks 0.10",0
"Netscape 4.71",0
"HP Secure Web Browser 1.7",0
"vobsub 0",0
"Chrome 1.1",0
"Lunascape 1.04",0
"Chrome 17.2",0
"Android 2.5",0
"UC Browser 8.0",0
"Microsoft 0",0
