
"Browser Version","Market Share % W24 2011"
"Netscape 4.61",0
"Lunascape 1.1",0
"Konqueror 3.1",0
"w3m 0.5",0
"iCab 2.9",0
"Fake IE 0",0
"Chrome 0.0",0
"Chrome 2.1",0
"Lunascape 4.6",0
"Lunascape 2.0",0
"Shiira 1.2",0
"Safari 5.2",0
"VLC 0",0
"Netscape 6.1",0
"Lunascape 3.6",0
"Opera 9.3",0
"Microsoft-WebDAV 0",0
"Microsoft Office Existence Discovery 0",0
"ELinks 0.9",0
"Lunascape 3.5",0
"Netscape 4.51",0
"Lunascape 4.9",0
"Opera 9.4",0
"Windows Media Player 7.0",0
"Lunascape 1.3",0
"Iron 0.4",0
"Avant Browser 0",0
"Camino 0",0
"Chrome 0.5",0
"Twitturly 0",0
"Lunascape 4.1",0
"BrowseX 0",0
"Microsoft URL Control 0",0
"IE 4.5",0
"Minefield 7.0",0
"Lunascape 4.5",0
"Lunascape 1.2",0
"Camino 0.9",0
"ELinks 0.10",0
"Chromium 0",0
"Links 1.0",0
"HP Secure Web Browser 1.8",0
"Links 0",0
"Lunascape 3.1",0
"Windows Media Player 10.0",0
"Lunascape 4.3",0
"Camino 1.2",0
"iCab 2.8",0
"Mozilla 1.1",0
"Lunascape 1.05",0
"Emacs/W3 0",0
"MS IPPPD 0",0
"Chrome 25.0",0
"Lunascape 1.04",0
"Lunascape 4.2",0
"IBrowse 2.2",0
"Netscape 4.6",0
"Microsoft Visio 0",0
"Lynx 0",0
"NetPositive 2.2",0
"Netscape 6.0",0
"Chrome 13.3",0
"Firefox Mobile 1.0",0
"SlimBrowser 0",0
"Amaya 9.5",0
"CE-Preload 0",0
"Privoxy 0",0
"Lunascape 1.03",0
"Chrome 12.1",0
"Windows Media Player 4.0",0
"RockMelt 0.2",0
"Chrome 13.1",0
"Lunascape 0.98",0
"iCab 4.0",0
"Microsoft Excel 12.0",0
"Lunascape 8.1",0
"HP Secure Web Browser 1.4",0
"BITS 0",0
"Chrome 8.8",0
"WinAmp 0",0
"Minefield 4.2",0
"GreenBrowser 0",0
"Anonymizer 0",0
"Lunascape 0.97",0
"HP Secure Web Browser 1.7",0
"Arora 0.4",0
"iTunes 0",0
"ELinks 0.12",0
"Camino 1.4",0
"Chrome 99.0",0
"Dillo 0.7",0
"Links 0.9",0
"BOTW Spider 0",0
"Chrome 1.3",0
"Lunascape 0.99",0
"Chrome 12.3",0
"Comodo Dragon 11.2",0
"Chrome 14.8",0
