
"Browser Version","Market Share % W39 2011"
"Comodo Dragon 4.1",0
"Netscape 4.03",0
"SeaMonkey 1.0",0
"Webaroo 0",0
"Links 2.2",0
"IE 4.01",0
"SaferSurf 0",0
"Netscape 4.7",0
"Lunascape 6.0",0
"Lunascape 6.1",0
"Squid 0",0
"Safari 1.1",0
"Konqueror 4.2",0
"Windows Media Player 9.0",0
"Iron 2.0",0
"Flock 3.0",0
"Mozilla 1.6",0
"AOL 5.5",0
"SeaMonkey 2.6",0
"Galeon 2.0",0
"Konqueror 3.2",0
"Netscape 4.79",0
"Chromium 5.0",0
"NetSurf 0",0
"Konqueror 3.4",0
"SeaMonkey 2.5",0
"Netscape 4.8",0
"IE 5.1",0
"IE 5.2",0
"Iron 1.0",0
"Firefox 1.4",0
"Opera 10.3",0
"Camino 0.8",0
"Konqueror 4.1",0
"Windows-Media-Player 10.0",0
"Opera 7.2",0
"Minefield 3.1",0
"WebTV/MSNTV 1.0",0
"Comodo Dragon 4.0",0
"Lunascape 5.1",0
"Mozilla 1.5",0
"Amiga 0",0
"Chrome 3.1",0
"Minefield 3.6",0
"Lunascape 5.0",0
"Opera 7.0",0
"Mozilla 1.2",0
"Mozilla 1.3",0
"Netscape 6.2",0
"Konqueror 3.3",0
"Comodo Dragon 1.0",0
"Opera 7.1",0
"Lunascape 4.8",0
"Iron 0",0
"Netscape 4.5",0
"Firebird 0",0
"Lunascape 3.1",0
"RockMelt 0.8",0
"Chrome 8.1",0
"Chrome 0.0",0
"Lunascape 6.2",0
"Mozilla 1.4",0
"Safari 5.2",0
"Opera 8.1",0
"Apple-PubSub 0",0
"Proxomitron 0",0
"Anonymizied 0",0
"Lunascape 3.6",0
"Iron 0.2",0
"Galeon 1.0",0
"Dillo 0.8",0
"SeaMonkey 2.7",0
"Lunascape 4.6",0
"ibisBrowser 0",0
"Lunascape 4.7",0
"Netscape 4.0",0
"SmallProxy 0",0
"Shiira 1.2",0
"Links 2.1",0
"iCab 3.0",0
"Netscape 4.61",0
"Dillo 2.0",0
"Opera 7.6",0
"Minefield 3.2",0
"Anonymous 0",0
"Chimera 0",0
"Opera 6.0",0
"Netscape 6.1",0
"Konqueror 3.0",0
"Lynx 2.8",0
"iCab 2.9",0
"Lunascape 3.0",0
"Twitturly 0",0
"Fake IE 0",0
"Chrome 16.2",0
"Iron 0.3",0
"w3m 0.5",0
"Windows Media Player 8.0",0
"Camino 0.7",0
"Lunascape 1.4",0
"Konqueror 3.1",0
"Camino 4.0",0
"Opera 5.0",0
"Netscape 4.51",0
"Lunascape 3.5",0
"Microsoft URL Control 0",0
"Camino 3.0",0
"Chrome 0.5",0
"Microsoft-WebDAV 0",0
"Lunascape 1.2",0
"Microsoft Office Existence Discovery 0",0
"Lunascape 4.9",0
"Lunascape 1.3",0
"Lunascape 1.1",0
"Lunascape 1.04",0
"Netscape 4.6",0
"Camino 1.1",0
"Lunascape 1.05",0
"Chrome 2.1",0
"BrowseX 0",0
"Arora 0.4",0
"Lunascape 4.1",0
"Mozilla 1.1",0
"Iceweasel 0",0
"Lunascape 4.3",0
"Windows Media Player 10.0",0
"Emacs/W3 0",0
"Camino 0.9",0
"ELinks 0.11",0
"Netscape 3.0",0
"Firefox Mobile 1.0",0
"VLC 0",0
"Lunascape 4.2",0
"SeaMonkey 1.5",0
"HP Secure Web Browser 1.7",0
"Camino 0",0
"Chrome 42.0",0
"Lunascape 2.0",0
"Microsoft Excel 12.0",0
"SeaMonkey 0",0
"Chromium 16.0",0
"Chrome 1.3",0
"Netscape 6.0",0
"Iron 0.4",0
"Links 0",0
"Chrome 13.3",0
"MS IPPPD 0",0
"Lunascape 2.1",0
"ogeb browser 1.1",0
"Avant Browser 0",0
"ELinks 0.10",0
"Chrome 13.1",0
"Lunascape 4.5",0
"IE 4.5",0
"HP Secure Web Browser 1.4",0
"Chrome 77.8",0
"Chrome 99.0",0
"SeaMonkey 5.0",0
"Chrome 99.9",0
"w3m 0",0
"iCab 2.8",0
"Windows Media Player 7.0",0
"JoeDog 0",0
"SeaMonkey 3.6",0
"IBrowse 2.2",0
"Lunascape 0",0
"Chrome 95.0",0
"Ace Explorer 0",0
"WinAmp 0",0
"Privoxy 0",0
"IE 4.0",0
"SeaMonkey 2.02",0
"RealPlayer 0",0
"MS IPP DAV 0",0
"Chrome 33.0",0
"Chrome 77.0",0
"Chrome 17.1",0
"Opera 20.1",0
"iCab 4.0",0
"Chrome 25.0",0
"Mosaic 0",0
"MFHttpScan 0",0
"Escape 0",0
"BITS 0",0
"NetPositive 2.2",0
"Windows Media Player 4.0",0
"ELinks 0.12",0
"Links 1.0",0
"Chrome 14.1",0
"SlimBrowser 0",0
"Chrome 11.8",0
"Camino 1.4",0
"Microsoft Visio 0",0
"Dillo 0.7",0
"Chrome 12.3",0
