
"Browser Version","Market Share % W35 2010"
"Opera 8.1",0
"ibisBrowser 0",0
"Lunascape 3.6",0
"Netscape 4.61",0
"Konqueror 3.1",0
"Shiira 1.2",0
"BrowseX 0",0
"Camino 3.0",0
"Camino 0.7",0
"iCab 2.9",0
"SmallProxy 0",0
"Dillo 2.0",0
"Anonymous 0",0
"Iron 0.4",0
"Lunascape 1.03",0
"Chimera 0",0
"VLC 0",0
"Fake IE 0",0
"Netscape 4.51",0
"Lunascape 1.2",0
"Apple-PubSub 0",0
"Microsoft Office Existence Discovery 0",0
"Lunascape 1.3",0
"Microsoft-WebDAV 0",0
"Safari 5.1",0
"Netscape 6.1",0
"w3m 0.5",0
"Lunascape 1.1",0
"Chrome 2.1",0
"Windows Media Player 8.0",0
"Arora 0.4",0
"Microsoft URL Control 0",0
"Lunascape 4.3",0
"Netscape 4.6",0
"Lunascape 4.5",0
"Camino 4.0",0
"Lunascape 2.0",0
"Firefox Mobile 1.0",0
"Minefield 3.5",0
"Twitturly 0",0
"Chrome 0.5",0
"Camino 1.2",0
"Chrome 0.0",0
"Privoxy 0",0
"Lunascape 3.5",0
"Lunascape 4.9",0
"Windows Media Player 10.0",0
"Lunascape 4.1",0
"Links 0",0
"Windows Media Player 7.0",0
"Camino 0.9",0
"Avant Browser 0",0
"ELinks 0.10",0
"Lunascape 3.1",0
"Thunderbird 2.0",0
"Lunascape 4.2",0
"Opera 10.3",0
"Emacs/W3 0",0
"Chrome 6.1",0
"IE 4.5",0
"Shiira 0.9",0
"Microsoft Visio 0",0
"Lunascape 1.05",0
"NetPositive 2.2",0
"Netscape 6.0",0
"IE 9.0",0
"Escape 0",0
"Opera 11.1",0
"Lunascape 1.04",0
"ELinks 0.11",0
"Thunderbird 1.0",0
"IE 4.0",0
"CE-Preload 0",0
"iTunes 0",0
"Shiira 1.1",0
"SlimBrowser 0",0
"iCab 2.8",0
"Chrome 7.1",0
"HP Secure Web Browser 1.7",0
"MS Proxy 0",0
"Lunascape 2.1",0
"HP Secure Web Browser 1.8",0
"GreenBrowser 0",0
"WinkBot 0",0
"Chrome 1.1",0
"Lunascape 0",0
"IBrowse 2.2",0
"Dillo 0.6",0
"Ace Explorer 0",0
"Lynx 0",0
"w3m 0.4",0
"Dillo 0.7",0
"Konqueror 4.0",0
"Opera 9.4",0
"RealPlayer 0",0
"iCab 4.0",0
"fantomas fantomCrew Browser 0",0
"Netbox 0",0
"Links 0.9",0
"Enigma Browser 0",0
"Windows Media Player 4.0",0
"ELinks 0.9",0
"Iceweasel 0",0
"Anonymizer 0",0
"Chrome 9.9",0
"Minefield 3.76",0
"WebTV/MSNTV 2.8",0
