
"Browser Version","Market Share % W10 2010"
"Microsoft Visio 0",0
"Mozilla 1.1",0
"Camino 1.2",0
"IE 4.0",0
"IE 4.5",0
"Lunascape 1.05",0
"iCab 2.8",0
"Minefield 3.5",0
"Konqueror 4.0",0
"NetPositive 2.2",0
"Shiira 0.9",0
"Lunascape 2.1",0
"iTunes 0",0
"Emacs/W3 0",0
"Anonymizied 0",0
"Lunascape 0.99",0
"Thunderbird 1.0",0
"iCab 4.0",0
"Netbox 0",0
"ELinks 0.12",0
"WebTV/MSNTV 2.8",0
"SlimBrowser 0",0
"HP Secure Web Browser 1.7",0
"Links 0",0
"IBrowse 2.2",0
"RealPlayer 0",0
"Zune 2.5",0
"WinAmp 0",0
"Camino 4.0",0
"Microsoft Excel 12.0",0
"Lunascape 1.12",0
"ELinks 0.9",0
"Twitturly 0",0
"MS Proxy 0",0
"w3m 0.4",0
"RMA 0",0
"Dillo 0.6",0
"MFHttpScan 0",0
"MS IPPPD 0",0
"Lunascape 0",0
"BITS 0",0
"IBrowse 1.22",0
"Minefield 0",0
"Amaya 9.5",0
"Dillo 0.7",0
"w3m 0.3",0
"Camino 0",0
"EVE-minibrowser 0",0
"Opera 9.4",0
"Links 0.9",0
"Links 2.0",0
"GreenBrowser 0",0
"Shiira 1.0",0
"CE-Preload 0",0
"Zune 3.0",0
"Windows Media Player 10.0",0
"w3m 0",0
"Iceweasel 0",0
"Shiira 1.1",0
"Lunascape 0.97",0
"Escape 0",0
"Lunascape 1.04",0
"Enigma Browser 0",0
