
"Browser Version","Market Share % W02 2011"
"Dillo 0.6",0
"Opera 9.3",0
"IE 4.0",0
"Safari 8.1",0
"HP Secure Web Browser 1.7",0
"IBrowse 1.22",0
"w3m 0.3",0
"Lunascape 0.99",0
"WebTV/MSNTV 2.8",0
"HP Secure Web Browser 1.5",0
"Chrome 1.4",0
"WinAmp 0",0
"Safari 3.3",0
"MS Proxy 0",0
"Lunascape 0.97",0
"Lunascape 1.04",0
"Anonymizer 0",0
"Lynx 2.6",0
"Netscape 4.71",0
"Ace Explorer 0",0
"Opera 9.4",0
"Chrome 22.0",0
"Lynx 2.7",0
"Links 2.0",0
"Safari 99.0",0
"RealPlayer 0",0
"Camino 1.2",0
"SurfControl 0",0
