
"Browser Version","Market Share % W46 2010"
"Safari 5.1",0
"Camino 0.8",0
"MS OPD 0",0
"Anonymous 0",0
"AOL 5.5",0
"Netscape 4.8",0
"Minefield 3.6",0
"Zune 3.0",0
"Firebird 0",0
"SaferSurf 0",0
"Konqueror 4.1",0
"Lunascape 4.8",0
"Opera 7.1",0
"Netscape 4.79",0
"Mozilla 1.2",0
"IE 5.1",0
"Lunascape 5.0",0
"IE 5.2",0
"Konqueror 3.3",0
"Windows-Media-Player 10.0",0
"Mozilla 1.4",0
"Lunascape 4.7",0
"Iron 0.2",0
"Opera 8.1",0
"Minefield 3.2",0
"Galeon 1.0",0
"Zune 2.0",0
"WebTV/MSNTV 1.0",0
"Konqueror 3.4",0
"Opera 7.6",0
"Mozilla 1.3",0
"Iron 0.3",0
"Chrome 3.1",0
"NetSurf 0",0
"Proxomitron 0",0
"Opera 11.1",0
"Zune 2.5",0
"Camino 1.1",0
"Minefield 3.1",0
"Mozilla 1.5",0
"Netscape 4.0",0
"Dillo 0.8",0
"Netscape 4.5",0
"Lunascape 6.5",0
"Lynx 2.8",0
"iCab 3.0",0
"Camino 3.0",0
"Links 2.1",0
"Konqueror 3.1",0
"Konqueror 3.0",0
"Lunascape 3.0",0
"Lunascape 1.0",0
"Lunascape 1.4",0
"iCab 2.9",0
"Links 2.2",0
"Dillo 2.0",0
"Netscape 4.61",0
"Apple-PubSub 0",0
"Camino 0.7",0
"ibisBrowser 0",0
"Anonymizied 0",0
"Microsoft Office Existence Discovery 0",0
"BrowseX 0",0
"Lunascape 3.6",0
"w3m 0.5",0
"Chimera 0",0
"SmallProxy 0",0
"Shiira 1.2",0
"Microsoft-WebDAV 0",0
"Netscape 4.51",0
"Opera 6.0",0
"Opera 5.0",0
"Twitturly 0",0
"Lunascape 4.5",0
"Opera 10.3",0
"Windows Media Player 8.0",0
"Iron 0.4",0
"Lunascape 1.05",0
"Netscape 6.1",0
"Lunascape 3.5",0
"Lunascape 4.2",0
"Lunascape 1.2",0
"Lunascape 1.1",0
"Lunascape 4.9",0
"Privoxy 0",0
"Fake IE 0",0
"IE 4.0",0
"Chrome 0.5",0
"Avant Browser 0",0
"Lunascape 4.6",0
"ELinks 0.10",0
"ELinks 0.11",0
"Lunascape 1.3",0
"VLC 0",0
"Chrome 0.0",0
"Microsoft URL Control 0",0
"iCab 2.8",0
"Netscape 4.6",0
"Windows Media Player 10.0",0
"Camino 0.9",0
"Chrome 2.1",0
"IE 4.5",0
"Windows Media Player 7.0",0
"Lunascape 2.0",0
"Arora 0.4",0
"Netscape 6.0",0
"Camino 4.0",0
"Lunascape 4.3",0
"NetPositive 2.2",0
"Lunascape 4.1",0
"Links 0",0
"Microsoft Visio 0",0
"Unknown ",0
"Lunascape 3.1",0
"iTunes 0",0
"MS Proxy 0",0
"ELinks 0.12",0
"HP Secure Web Browser 1.8",0
"Emacs/W3 0",0
"ELinks 0.9",0
"Firefox Mobile 1.0",0
"Chrome 99.9",0
"Chrome 9.1",0
"Shiira 0.9",0
"Lunascape 2.1",0
"IBrowse 1.22",0
"Lunascape 1.03",0
"Microsoft Excel 12.0",0
"CE-Preload 0",0
"GreenBrowser 0",0
"Chrome 99.0",0
"Chrome 7.1",0
"SlimBrowser 0",0
"Mozilla 1.1",0
"iCab 4.0",0
"JoeDog 0",0
"w3m 0",0
"Thunderbird 2.0",0
"Opera 9.3",0
"HP Secure Web Browser 1.7",0
"Konqueror 4.0",0
"Netbox 0",0
"Links 2.0",0
"Iceweasel 0",0
"Amaya 9.5",0
"Chrome 9.9",0
"Shiira 1.0",0
"Chrome 6.6",0
"EVE-minibrowser 0",0
"Safari 8.1",0
"Firefox 3.7",0
"Links 0.9",0
"Thunderbird 1.0",0
"w3m 0.1",0
"Lunascape 0.99",0
"RealPlayer 0",0
"w3m 0.4",0
"Windows Media Player 4.0",0
"BITS 0",0
"MFHttpScan 0",0
"Dillo 0.6",0
"Ace Explorer 0",0
"Enigma Browser 0",0
"Netscape 4.71",0
"Lynx 0",0
"Lunascape 0",0
"Anonymizer 0",0
"Opera 9.4",0
"IBrowse 2.2",0
"Lynx 2.6",0
"RMA 0",0
"Mosaic 0",0
"Lunascape 1.02",0
"Lunascape 0.98",0
"1st ZipCommander 0",0
"Chrome 5.7",0
